,id,Vaccination Date,Zip Code,Count Given,Dose Number,Protocol
2912,2912,2021-02-14,37076.0,26.0,1.0,two-shot
2913,2913,2021-02-14,37076.0,33.0,2.0,two-shot
2914,2914,2021-02-14,37080.0,10.0,1.0,two-shot
2915,2915,2021-02-14,37080.0,11.0,2.0,two-shot
2916,2916,2021-02-14,37115.0,32.0,1.0,two-shot
2917,2917,2021-02-14,37115.0,18.0,2.0,two-shot
2918,2918,2021-02-14,37138.0,24.0,1.0,two-shot
2919,2919,2021-02-14,37138.0,14.0,2.0,two-shot
2920,2920,2021-02-14,37189.0,1.0,1.0,two-shot
2921,2921,2021-02-14,37189.0,4.0,2.0,two-shot
2922,2922,2021-02-14,37203.0,6.0,1.0,two-shot
2923,2923,2021-02-14,37203.0,17.0,2.0,two-shot
2924,2924,2021-02-14,37204.0,15.0,1.0,two-shot
2925,2925,2021-02-14,37204.0,12.0,2.0,two-shot
2926,2926,2021-02-14,37205.0,49.0,1.0,two-shot
2927,2927,2021-02-14,37205.0,95.0,2.0,two-shot
2928,2928,2021-02-14,37206.0,31.0,1.0,two-shot
2929,2929,2021-02-14,37206.0,18.0,2.0,two-shot
2930,2930,2021-02-14,37207.0,36.0,1.0,two-shot
2931,2931,2021-02-14,37207.0,28.0,2.0,two-shot
2932,2932,2021-02-14,37208.0,7.0,1.0,two-shot
2933,2933,2021-02-14,37208.0,6.0,2.0,two-shot
2934,2934,2021-02-14,37209.0,26.0,1.0,two-shot
2935,2935,2021-02-14,37209.0,35.0,2.0,two-shot
2936,2936,2021-02-14,37210.0,14.0,1.0,two-shot
2937,2937,2021-02-14,37210.0,7.0,2.0,two-shot
2938,2938,2021-02-14,37211.0,39.0,1.0,two-shot
2939,2939,2021-02-14,37211.0,50.0,2.0,two-shot
2940,2940,2021-02-14,37212.0,25.0,1.0,two-shot
2941,2941,2021-02-14,37212.0,18.0,2.0,two-shot
2942,2942,2021-02-14,37213.0,1.0,2.0,two-shot
2943,2943,2021-02-14,37214.0,30.0,1.0,two-shot
2944,2944,2021-02-14,37214.0,34.0,2.0,two-shot
2945,2945,2021-02-14,37215.0,28.0,1.0,two-shot
2946,2946,2021-02-14,37215.0,84.0,2.0,two-shot
2947,2947,2021-02-14,37216.0,25.0,1.0,two-shot
2948,2948,2021-02-14,37216.0,15.0,2.0,two-shot
2949,2949,2021-02-14,37217.0,22.0,1.0,two-shot
2950,2950,2021-02-14,37217.0,13.0,2.0,two-shot
2951,2951,2021-02-14,37218.0,29.0,1.0,two-shot
2952,2952,2021-02-14,37218.0,17.0,2.0,two-shot
2953,2953,2021-02-14,37219.0,1.0,1.0,two-shot
2954,2954,2021-02-14,37219.0,2.0,2.0,two-shot
2955,2955,2021-02-14,37220.0,12.0,1.0,two-shot
2956,2956,2021-02-14,37220.0,9.0,2.0,two-shot
2957,2957,2021-02-14,37221.0,43.0,1.0,two-shot
2958,2958,2021-02-14,37221.0,75.0,2.0,two-shot
2959,2959,2021-02-14,37228.0,1.0,1.0,two-shot
2960,2960,2021-02-14,37228.0,3.0,2.0,two-shot
2961,2961,2021-02-14,,17.0,1.0,two-shot
2962,2962,2021-02-14,,3.0,2.0,two-shot
2963,2963,2021-02-15,37013.0,11.0,1.0,two-shot
2964,2964,2021-02-15,37013.0,1.0,2.0,two-shot
2965,2965,2021-02-15,37072.0,1.0,1.0,two-shot
2966,2966,2021-02-15,37076.0,1.0,1.0,two-shot
2967,2967,2021-02-15,37076.0,1.0,2.0,two-shot
2968,2968,2021-02-15,37115.0,1.0,1.0,two-shot
2969,2969,2021-02-15,37115.0,2.0,2.0,two-shot
2970,2970,2021-02-15,37138.0,5.0,1.0,two-shot
2971,2971,2021-02-15,37203.0,3.0,1.0,two-shot
2972,2972,2021-02-15,37203.0,2.0,2.0,two-shot
2973,2973,2021-02-15,37204.0,6.0,1.0,two-shot
2974,2974,2021-02-15,37204.0,1.0,2.0,two-shot
2975,2975,2021-02-15,37205.0,4.0,1.0,two-shot
2976,2976,2021-02-15,37206.0,5.0,1.0,two-shot
2977,2977,2021-02-15,37206.0,2.0,2.0,two-shot
2978,2978,2021-02-15,37207.0,3.0,1.0,two-shot
2979,2979,2021-02-15,37207.0,1.0,2.0,two-shot
2980,2980,2021-02-15,37209.0,3.0,1.0,two-shot
2981,2981,2021-02-15,37209.0,5.0,2.0,two-shot
2982,2982,2021-02-15,37211.0,15.0,1.0,two-shot
2983,2983,2021-02-15,37211.0,4.0,2.0,two-shot
2984,2984,2021-02-15,37212.0,3.0,2.0,two-shot
2985,2985,2021-02-15,37213.0,1.0,1.0,two-shot
2986,2986,2021-02-15,37214.0,2.0,1.0,two-shot
2987,2987,2021-02-15,37214.0,1.0,2.0,two-shot
2988,2988,2021-02-15,37215.0,12.0,1.0,two-shot
2989,2989,2021-02-15,37215.0,1.0,2.0,two-shot
2990,2990,2021-02-15,37216.0,1.0,1.0,two-shot
2991,2991,2021-02-15,37216.0,1.0,2.0,two-shot
2992,2992,2021-02-15,37217.0,1.0,1.0,two-shot
2993,2993,2021-02-15,37217.0,3.0,2.0,two-shot
2994,2994,2021-02-15,37218.0,1.0,1.0,two-shot
2995,2995,2021-02-15,37218.0,2.0,2.0,two-shot
2996,2996,2021-02-15,37220.0,1.0,1.0,two-shot
2997,2997,2021-02-15,37220.0,1.0,2.0,two-shot
2998,2998,2021-02-15,37221.0,4.0,1.0,two-shot
2999,2999,2021-02-15,37221.0,3.0,2.0,two-shot
3000,3000,2021-02-15,,3.0,1.0,two-shot
3001,3001,2021-02-15,,1.0,2.0,two-shot
3002,3002,2021-02-16,37013.0,8.0,1.0,two-shot
3003,3003,2021-02-16,37013.0,7.0,2.0,two-shot
3004,3004,2021-02-16,37072.0,5.0,1.0,two-shot
3005,3005,2021-02-16,37072.0,1.0,2.0,two-shot
3006,3006,2021-02-16,37076.0,3.0,2.0,two-shot
3007,3007,2021-02-16,37115.0,7.0,1.0,two-shot
3008,3008,2021-02-16,37115.0,3.0,2.0,two-shot
3009,3009,2021-02-16,37138.0,6.0,1.0,two-shot
3010,3010,2021-02-16,37138.0,4.0,2.0,two-shot
3011,3011,2021-02-16,37189.0,1.0,1.0,two-shot
3012,3012,2021-02-16,37201.0,1.0,1.0,two-shot
3013,3013,2021-02-16,37203.0,5.0,1.0,two-shot
3014,3014,2021-02-16,37203.0,1.0,2.0,two-shot
3015,3015,2021-02-16,37204.0,2.0,1.0,two-shot
3016,3016,2021-02-16,37204.0,2.0,2.0,two-shot
3017,3017,2021-02-16,37205.0,11.0,1.0,two-shot
3018,3018,2021-02-16,37205.0,2.0,2.0,two-shot
3019,3019,2021-02-16,37206.0,6.0,1.0,two-shot
3020,3020,2021-02-16,37206.0,1.0,2.0,two-shot
3021,3021,2021-02-16,37207.0,11.0,1.0,two-shot
3022,3022,2021-02-16,37207.0,2.0,2.0,two-shot
3023,3023,2021-02-16,37208.0,1.0,1.0,two-shot
3024,3024,2021-02-16,37208.0,6.0,2.0,two-shot
3025,3025,2021-02-16,37209.0,2.0,1.0,two-shot
3026,3026,2021-02-16,37209.0,1.0,2.0,two-shot
3027,3027,2021-02-16,37210.0,1.0,1.0,two-shot
3028,3028,2021-02-16,37211.0,6.0,1.0,two-shot
3029,3029,2021-02-16,37211.0,3.0,2.0,two-shot
3030,3030,2021-02-16,37212.0,9.0,1.0,two-shot
3031,3031,2021-02-16,37212.0,2.0,2.0,two-shot
3032,3032,2021-02-16,37214.0,4.0,1.0,two-shot
3033,3033,2021-02-16,37214.0,2.0,2.0,two-shot
3034,3034,2021-02-16,37215.0,11.0,1.0,two-shot
3035,3035,2021-02-16,37215.0,3.0,2.0,two-shot
3036,3036,2021-02-16,37216.0,5.0,1.0,two-shot
3037,3037,2021-02-16,37217.0,1.0,1.0,two-shot
3038,3038,2021-02-16,37217.0,1.0,2.0,two-shot
3039,3039,2021-02-16,37218.0,2.0,1.0,two-shot
3040,3040,2021-02-16,37218.0,1.0,2.0,two-shot
3041,3041,2021-02-16,37219.0,1.0,1.0,two-shot
3042,3042,2021-02-16,37220.0,1.0,2.0,two-shot
3043,3043,2021-02-16,37221.0,2.0,1.0,two-shot
3044,3044,2021-02-16,37221.0,1.0,2.0,two-shot
3045,3045,2021-02-16,,12.0,1.0,two-shot
3046,3046,2021-02-16,,1.0,2.0,two-shot
3047,3047,2021-02-17,37013.0,36.0,1.0,two-shot
3048,3048,2021-02-17,37013.0,17.0,2.0,two-shot
3049,3049,2021-02-17,37027.0,2.0,1.0,two-shot
3050,3050,2021-02-17,37072.0,21.0,1.0,two-shot
3051,3051,2021-02-17,37072.0,8.0,2.0,two-shot
3052,3052,2021-02-17,37076.0,46.0,1.0,two-shot
3053,3053,2021-02-17,37076.0,5.0,2.0,two-shot
3054,3054,2021-02-17,37080.0,2.0,1.0,two-shot
3055,3055,2021-02-17,37080.0,5.0,2.0,two-shot
3056,3056,2021-02-17,37115.0,36.0,1.0,two-shot
3057,3057,2021-02-17,37115.0,10.0,2.0,two-shot
3058,3058,2021-02-17,37138.0,51.0,1.0,two-shot
3059,3059,2021-02-17,37138.0,35.0,2.0,two-shot
3060,3060,2021-02-17,37189.0,5.0,1.0,two-shot
3061,3061,2021-02-17,37201.0,1.0,1.0,two-shot
3062,3062,2021-02-17,37203.0,186.0,1.0,two-shot
3063,3063,2021-02-17,37203.0,8.0,2.0,two-shot
3064,3064,2021-02-17,37204.0,13.0,1.0,two-shot
3065,3065,2021-02-17,37204.0,8.0,2.0,two-shot
3066,3066,2021-02-17,37205.0,35.0,1.0,two-shot
3067,3067,2021-02-17,37205.0,27.0,2.0,two-shot
3068,3068,2021-02-17,37206.0,26.0,1.0,two-shot
3069,3069,2021-02-17,37206.0,6.0,2.0,two-shot
3070,3070,2021-02-17,37207.0,29.0,1.0,two-shot
3071,3071,2021-02-17,37207.0,9.0,2.0,two-shot
3072,3072,2021-02-17,37208.0,47.0,1.0,two-shot
3073,3073,2021-02-17,37208.0,3.0,2.0,two-shot
3074,3074,2021-02-17,37209.0,27.0,1.0,two-shot
3075,3075,2021-02-17,37209.0,16.0,2.0,two-shot
3076,3076,2021-02-17,37210.0,6.0,1.0,two-shot
3077,3077,2021-02-17,37210.0,1.0,2.0,two-shot
3078,3078,2021-02-17,37211.0,36.0,1.0,two-shot
3079,3079,2021-02-17,37211.0,22.0,2.0,two-shot
3080,3080,2021-02-17,37212.0,15.0,1.0,two-shot
3081,3081,2021-02-17,37212.0,5.0,2.0,two-shot
3082,3082,2021-02-17,37214.0,11.0,1.0,two-shot
3083,3083,2021-02-17,37214.0,7.0,2.0,two-shot
3084,3084,2021-02-17,37215.0,33.0,1.0,two-shot
3085,3085,2021-02-17,37215.0,13.0,2.0,two-shot
3086,3086,2021-02-17,37216.0,10.0,1.0,two-shot
3087,3087,2021-02-17,37216.0,5.0,2.0,two-shot
3088,3088,2021-02-17,37217.0,12.0,1.0,two-shot
3089,3089,2021-02-17,37217.0,4.0,2.0,two-shot
3090,3090,2021-02-17,37218.0,28.0,1.0,two-shot
3091,3091,2021-02-17,37218.0,3.0,2.0,two-shot
3092,3092,2021-02-17,37220.0,11.0,1.0,two-shot
3093,3093,2021-02-17,37220.0,8.0,2.0,two-shot
3094,3094,2021-02-17,37221.0,35.0,1.0,two-shot
3095,3095,2021-02-17,37221.0,30.0,2.0,two-shot
3096,3096,2021-02-17,37228.0,5.0,1.0,two-shot
3097,3097,2021-02-17,,17.0,1.0,two-shot
3098,3098,2021-02-17,,4.0,2.0,two-shot
3099,3099,2021-02-18,37072.0,16.0,1.0,two-shot
3100,3100,2021-02-18,37072.0,48.0,2.0,two-shot
3101,3101,2021-02-18,37076.0,5.0,1.0,two-shot
3102,3102,2021-02-18,37076.0,2.0,2.0,two-shot
3103,3103,2021-02-18,37080.0,1.0,1.0,two-shot
3104,3104,2021-02-18,37115.0,16.0,1.0,two-shot
3105,3105,2021-02-18,37138.0,2.0,1.0,two-shot
3106,3106,2021-02-18,37189.0,1.0,1.0,two-shot
3107,3107,2021-02-18,37189.0,3.0,2.0,two-shot
3108,3108,2021-02-18,37203.0,3.0,1.0,two-shot
3109,3109,2021-02-18,37204.0,1.0,1.0,two-shot
3110,3110,2021-02-18,37205.0,11.0,1.0,two-shot
3111,3111,2021-02-18,37205.0,1.0,2.0,two-shot
3112,3112,2021-02-18,37206.0,3.0,1.0,two-shot
3113,3113,2021-02-18,37207.0,12.0,1.0,two-shot
3114,3114,2021-02-18,37207.0,2.0,2.0,two-shot
3115,3115,2021-02-18,37208.0,2.0,1.0,two-shot
3116,3116,2021-02-18,37209.0,5.0,1.0,two-shot
3117,3117,2021-02-18,37209.0,3.0,2.0,two-shot
3118,3118,2021-02-18,37210.0,1.0,1.0,two-shot
3119,3119,2021-02-18,37210.0,1.0,2.0,two-shot
3120,3120,2021-02-18,37211.0,6.0,1.0,two-shot
3121,3121,2021-02-18,37211.0,1.0,2.0,two-shot
3122,3122,2021-02-18,37212.0,2.0,1.0,two-shot
3123,3123,2021-02-18,37212.0,1.0,2.0,two-shot
3124,3124,2021-02-18,37214.0,2.0,1.0,two-shot
3125,3125,2021-02-18,37215.0,1.0,1.0,two-shot
3126,3126,2021-02-18,37215.0,5.0,2.0,two-shot
3127,3127,2021-02-18,37216.0,5.0,1.0,two-shot
3128,3128,2021-02-18,37217.0,1.0,2.0,two-shot
3129,3129,2021-02-18,37218.0,3.0,1.0,two-shot
3130,3130,2021-02-18,37219.0,1.0,1.0,two-shot
3131,3131,2021-02-18,37220.0,3.0,1.0,two-shot
3132,3132,2021-02-18,37221.0,2.0,1.0,two-shot
3133,3133,2021-02-18,37221.0,3.0,2.0,two-shot
3134,3134,2021-02-18,,2.0,1.0,two-shot
3135,3135,2021-02-18,,3.0,2.0,two-shot
3136,3136,2021-02-19,37013.0,41.0,1.0,two-shot
3137,3137,2021-02-19,37013.0,25.0,2.0,two-shot
3138,3138,2021-02-19,37027.0,1.0,1.0,two-shot
3139,3139,2021-02-19,37072.0,25.0,1.0,two-shot
3140,3140,2021-02-19,37072.0,19.0,2.0,two-shot
3141,3141,2021-02-19,37076.0,23.0,1.0,two-shot
3142,3142,2021-02-19,37076.0,25.0,2.0,two-shot
3143,3143,2021-02-19,37080.0,5.0,1.0,two-shot
3144,3144,2021-02-19,37080.0,1.0,2.0,two-shot
3145,3145,2021-02-19,37115.0,26.0,1.0,two-shot
3146,3146,2021-02-19,37115.0,7.0,2.0,two-shot
3147,3147,2021-02-19,37138.0,24.0,1.0,two-shot
3148,3148,2021-02-19,37138.0,26.0,2.0,two-shot
3149,3149,2021-02-19,37189.0,2.0,1.0,two-shot
3150,3150,2021-02-19,37201.0,1.0,1.0,two-shot
3151,3151,2021-02-19,37201.0,2.0,2.0,two-shot
3152,3152,2021-02-19,37203.0,14.0,1.0,two-shot
3153,3153,2021-02-19,37203.0,5.0,2.0,two-shot
3154,3154,2021-02-19,37204.0,11.0,1.0,two-shot
3155,3155,2021-02-19,37204.0,19.0,2.0,two-shot
3156,3156,2021-02-19,37205.0,35.0,1.0,two-shot
3157,3157,2021-02-19,37205.0,59.0,2.0,two-shot
3158,3158,2021-02-19,37206.0,12.0,1.0,two-shot
3159,3159,2021-02-19,37206.0,12.0,2.0,two-shot
3160,3160,2021-02-19,37207.0,32.0,1.0,two-shot
3161,3161,2021-02-19,37207.0,8.0,2.0,two-shot
3162,3162,2021-02-19,37208.0,7.0,1.0,two-shot
3163,3163,2021-02-19,37208.0,4.0,2.0,two-shot
3164,3164,2021-02-19,37209.0,12.0,1.0,two-shot
3165,3165,2021-02-19,37209.0,15.0,2.0,two-shot
3166,3166,2021-02-19,37210.0,7.0,1.0,two-shot
3167,3167,2021-02-19,37210.0,6.0,2.0,two-shot
3168,3168,2021-02-19,37211.0,20.0,1.0,two-shot
3169,3169,2021-02-19,37211.0,42.0,2.0,two-shot
3170,3170,2021-02-19,37212.0,9.0,1.0,two-shot
3171,3171,2021-02-19,37212.0,17.0,2.0,two-shot
3172,3172,2021-02-19,37214.0,12.0,1.0,two-shot
3173,3173,2021-02-19,37214.0,15.0,2.0,two-shot
3174,3174,2021-02-19,37215.0,26.0,1.0,two-shot
3175,3175,2021-02-19,37215.0,140.0,2.0,two-shot
3176,3176,2021-02-19,37216.0,14.0,1.0,two-shot
3177,3177,2021-02-19,37216.0,6.0,2.0,two-shot
3178,3178,2021-02-19,37217.0,15.0,1.0,two-shot
3179,3179,2021-02-19,37217.0,9.0,2.0,two-shot
3180,3180,2021-02-19,37218.0,11.0,1.0,two-shot
3181,3181,2021-02-19,37218.0,6.0,2.0,two-shot
3182,3182,2021-02-19,37219.0,1.0,1.0,two-shot
3183,3183,2021-02-19,37220.0,5.0,1.0,two-shot
3184,3184,2021-02-19,37220.0,1.0,2.0,two-shot
3185,3185,2021-02-19,37221.0,28.0,1.0,two-shot
3186,3186,2021-02-19,37221.0,46.0,2.0,two-shot
3187,3187,2021-02-19,,5.0,1.0,two-shot
3188,3188,2021-02-19,,13.0,2.0,two-shot
3189,3189,2021-02-20,37013.0,107.0,1.0,two-shot
3190,3190,2021-02-20,37013.0,84.0,2.0,two-shot
3191,3191,2021-02-20,37027.0,2.0,1.0,two-shot
3192,3192,2021-02-20,37027.0,1.0,2.0,two-shot
3193,3193,2021-02-20,37072.0,44.0,1.0,two-shot
3194,3194,2021-02-20,37072.0,71.0,2.0,two-shot
3195,3195,2021-02-20,37076.0,68.0,1.0,two-shot
3196,3196,2021-02-20,37076.0,86.0,2.0,two-shot
3197,3197,2021-02-20,37080.0,7.0,1.0,two-shot
3198,3198,2021-02-20,37080.0,13.0,2.0,two-shot
3199,3199,2021-02-20,37115.0,72.0,1.0,two-shot
3200,3200,2021-02-20,37115.0,160.0,2.0,two-shot
3201,3201,2021-02-20,37138.0,53.0,1.0,two-shot
3202,3202,2021-02-20,37138.0,46.0,2.0,two-shot
3203,3203,2021-02-20,37189.0,4.0,1.0,two-shot
3204,3204,2021-02-20,37189.0,8.0,2.0,two-shot
3205,3205,2021-02-20,37201.0,2.0,1.0,two-shot
3206,3206,2021-02-20,37201.0,1.0,2.0,two-shot
3207,3207,2021-02-20,37203.0,27.0,1.0,two-shot
3208,3208,2021-02-20,37203.0,38.0,2.0,two-shot
3209,3209,2021-02-20,37204.0,53.0,1.0,two-shot
3210,3210,2021-02-20,37204.0,51.0,2.0,two-shot
3211,3211,2021-02-20,37205.0,118.0,1.0,two-shot
3212,3212,2021-02-20,37205.0,207.0,2.0,two-shot
3213,3213,2021-02-20,37206.0,69.0,1.0,two-shot
3214,3214,2021-02-20,37206.0,42.0,2.0,two-shot
3215,3215,2021-02-20,37207.0,75.0,1.0,two-shot
3216,3216,2021-02-20,37207.0,48.0,2.0,two-shot
3217,3217,2021-02-20,37208.0,26.0,1.0,two-shot
3218,3218,2021-02-20,37208.0,13.0,2.0,two-shot
3219,3219,2021-02-20,37209.0,107.0,1.0,two-shot
3220,3220,2021-02-20,37209.0,78.0,2.0,two-shot
3221,3221,2021-02-20,37210.0,10.0,1.0,two-shot
3222,3222,2021-02-20,37210.0,13.0,2.0,two-shot
3223,3223,2021-02-20,37211.0,148.0,1.0,two-shot
3224,3224,2021-02-20,37211.0,138.0,2.0,two-shot
3225,3225,2021-02-20,37212.0,44.0,1.0,two-shot
3226,3226,2021-02-20,37212.0,67.0,2.0,two-shot
3227,3227,2021-02-20,37214.0,78.0,1.0,two-shot
3228,3228,2021-02-20,37214.0,68.0,2.0,two-shot
3229,3229,2021-02-20,37215.0,97.0,1.0,two-shot
3230,3230,2021-02-20,37215.0,167.0,2.0,two-shot
3231,3231,2021-02-20,37216.0,47.0,1.0,two-shot
3232,3232,2021-02-20,37216.0,31.0,2.0,two-shot
3233,3233,2021-02-20,37217.0,22.0,1.0,two-shot
3234,3234,2021-02-20,37217.0,35.0,2.0,two-shot
3235,3235,2021-02-20,37218.0,29.0,1.0,two-shot
3236,3236,2021-02-20,37218.0,28.0,2.0,two-shot
3237,3237,2021-02-20,37219.0,4.0,1.0,two-shot
3238,3238,2021-02-20,37219.0,3.0,2.0,two-shot
3239,3239,2021-02-20,37220.0,40.0,1.0,two-shot
3240,3240,2021-02-20,37220.0,52.0,2.0,two-shot
3241,3241,2021-02-20,37221.0,145.0,1.0,two-shot
3242,3242,2021-02-20,37221.0,208.0,2.0,two-shot
3243,3243,2021-02-20,37228.0,3.0,2.0,two-shot
3244,3244,2021-02-20,,14.0,1.0,two-shot
3245,3245,2021-02-20,,32.0,2.0,two-shot
3246,3246,2021-02-21,37013.0,110.0,1.0,two-shot
3247,3247,2021-02-21,37013.0,63.0,2.0,two-shot
3248,3248,2021-02-21,37027.0,5.0,1.0,two-shot
3249,3249,2021-02-21,37069.0,2.0,1.0,two-shot
3250,3250,2021-02-21,37072.0,44.0,1.0,two-shot
3251,3251,2021-02-21,37072.0,42.0,2.0,two-shot
3252,3252,2021-02-21,37076.0,79.0,1.0,two-shot
3253,3253,2021-02-21,37076.0,56.0,2.0,two-shot
3254,3254,2021-02-21,37080.0,17.0,1.0,two-shot
3255,3255,2021-02-21,37080.0,12.0,2.0,two-shot
3256,3256,2021-02-21,37115.0,64.0,1.0,two-shot
3257,3257,2021-02-21,37115.0,41.0,2.0,two-shot
3258,3258,2021-02-21,37138.0,49.0,1.0,two-shot
3259,3259,2021-02-21,37138.0,43.0,2.0,two-shot
3260,3260,2021-02-21,37189.0,12.0,1.0,two-shot
3261,3261,2021-02-21,37189.0,5.0,2.0,two-shot
3262,3262,2021-02-21,37201.0,2.0,1.0,two-shot
3263,3263,2021-02-21,37203.0,40.0,1.0,two-shot
3264,3264,2021-02-21,37203.0,10.0,2.0,two-shot
3265,3265,2021-02-21,37204.0,45.0,1.0,two-shot
3266,3266,2021-02-21,37204.0,30.0,2.0,two-shot
3267,3267,2021-02-21,37205.0,97.0,1.0,two-shot
3268,3268,2021-02-21,37205.0,108.0,2.0,two-shot
3269,3269,2021-02-21,37206.0,65.0,1.0,two-shot
3270,3270,2021-02-21,37206.0,38.0,2.0,two-shot
3271,3271,2021-02-21,37207.0,50.0,1.0,two-shot
3272,3272,2021-02-21,37207.0,28.0,2.0,two-shot
3273,3273,2021-02-21,37208.0,29.0,1.0,two-shot
3274,3274,2021-02-21,37208.0,18.0,2.0,two-shot
3275,3275,2021-02-21,37209.0,99.0,1.0,two-shot
3276,3276,2021-02-21,37209.0,42.0,2.0,two-shot
3277,3277,2021-02-21,37210.0,11.0,1.0,two-shot
3278,3278,2021-02-21,37210.0,12.0,2.0,two-shot
3279,3279,2021-02-21,37211.0,154.0,1.0,two-shot
3280,3280,2021-02-21,37211.0,94.0,2.0,two-shot
3281,3281,2021-02-21,37212.0,53.0,1.0,two-shot
3282,3282,2021-02-21,37212.0,30.0,2.0,two-shot
3283,3283,2021-02-21,37213.0,1.0,1.0,two-shot
3284,3284,2021-02-21,37214.0,73.0,1.0,two-shot
3285,3285,2021-02-21,37214.0,47.0,2.0,two-shot
3286,3286,2021-02-21,37215.0,86.0,1.0,two-shot
3287,3287,2021-02-21,37215.0,113.0,2.0,two-shot
3288,3288,2021-02-21,37216.0,40.0,1.0,two-shot
3289,3289,2021-02-21,37216.0,21.0,2.0,two-shot
3290,3290,2021-02-21,37217.0,35.0,1.0,two-shot
3291,3291,2021-02-21,37217.0,23.0,2.0,two-shot
3292,3292,2021-02-21,37218.0,19.0,1.0,two-shot
3293,3293,2021-02-21,37218.0,27.0,2.0,two-shot
3294,3294,2021-02-21,37219.0,7.0,1.0,two-shot
3295,3295,2021-02-21,37219.0,3.0,2.0,two-shot
3296,3296,2021-02-21,37220.0,44.0,1.0,two-shot
3297,3297,2021-02-21,37220.0,24.0,2.0,two-shot
3298,3298,2021-02-21,37221.0,183.0,1.0,two-shot
3299,3299,2021-02-21,37221.0,109.0,2.0,two-shot
3300,3300,2021-02-21,37228.0,1.0,1.0,two-shot
3301,3301,2021-02-21,37228.0,2.0,2.0,two-shot
3302,3302,2021-02-21,,22.0,1.0,two-shot
3303,3303,2021-02-21,,6.0,2.0,two-shot
3304,3304,2021-02-22,37013.0,137.0,1.0,two-shot
3305,3305,2021-02-22,37013.0,137.0,2.0,two-shot
3306,3306,2021-02-22,37027.0,1.0,1.0,two-shot
3307,3307,2021-02-22,37027.0,4.0,2.0,two-shot
3308,3308,2021-02-22,37069.0,1.0,1.0,two-shot
3309,3309,2021-02-22,37069.0,1.0,2.0,two-shot
3310,3310,2021-02-22,37072.0,78.0,1.0,two-shot
3311,3311,2021-02-22,37072.0,76.0,2.0,two-shot
3312,3312,2021-02-22,37076.0,80.0,1.0,two-shot
3313,3313,2021-02-22,37076.0,55.0,2.0,two-shot
3314,3314,2021-02-22,37080.0,23.0,1.0,two-shot
3315,3315,2021-02-22,37080.0,12.0,2.0,two-shot
3316,3316,2021-02-22,37115.0,56.0,1.0,two-shot
3317,3317,2021-02-22,37115.0,43.0,2.0,two-shot
3318,3318,2021-02-22,37138.0,82.0,1.0,two-shot
3319,3319,2021-02-22,37138.0,75.0,2.0,two-shot
3320,3320,2021-02-22,37189.0,11.0,1.0,two-shot
3321,3321,2021-02-22,37189.0,2.0,2.0,two-shot
3322,3322,2021-02-22,37201.0,4.0,1.0,two-shot
3323,3323,2021-02-22,37201.0,3.0,2.0,two-shot
3324,3324,2021-02-22,37203.0,34.0,1.0,two-shot
3325,3325,2021-02-22,37203.0,20.0,2.0,two-shot
3326,3326,2021-02-22,37204.0,55.0,1.0,two-shot
3327,3327,2021-02-22,37204.0,20.0,2.0,two-shot
3328,3328,2021-02-22,37205.0,141.0,1.0,two-shot
3329,3329,2021-02-22,37205.0,114.0,2.0,two-shot
3330,3330,2021-02-22,37206.0,63.0,1.0,two-shot
3331,3331,2021-02-22,37206.0,46.0,2.0,two-shot
3332,3332,2021-02-22,37207.0,77.0,1.0,two-shot
3333,3333,2021-02-22,37207.0,43.0,2.0,two-shot
3334,3334,2021-02-22,37208.0,32.0,1.0,two-shot
3335,3335,2021-02-22,37208.0,39.0,2.0,two-shot
3336,3336,2021-02-22,37209.0,96.0,1.0,two-shot
3337,3337,2021-02-22,37209.0,66.0,2.0,two-shot
3338,3338,2021-02-22,37210.0,20.0,1.0,two-shot
3339,3339,2021-02-22,37210.0,14.0,2.0,two-shot
3340,3340,2021-02-22,37211.0,138.0,1.0,two-shot
3341,3341,2021-02-22,37211.0,111.0,2.0,two-shot
3342,3342,2021-02-22,37212.0,32.0,1.0,two-shot
3343,3343,2021-02-22,37212.0,25.0,2.0,two-shot
3344,3344,2021-02-22,37214.0,67.0,1.0,two-shot
3345,3345,2021-02-22,37214.0,52.0,2.0,two-shot
3346,3346,2021-02-22,37215.0,112.0,1.0,two-shot
3347,3347,2021-02-22,37215.0,73.0,2.0,two-shot
3348,3348,2021-02-22,37216.0,58.0,1.0,two-shot
3349,3349,2021-02-22,37216.0,24.0,2.0,two-shot
3350,3350,2021-02-22,37217.0,55.0,1.0,two-shot
3351,3351,2021-02-22,37217.0,44.0,2.0,two-shot
3352,3352,2021-02-22,37218.0,37.0,1.0,two-shot
3353,3353,2021-02-22,37218.0,35.0,2.0,two-shot
3354,3354,2021-02-22,37219.0,4.0,1.0,two-shot
3355,3355,2021-02-22,37220.0,35.0,1.0,two-shot
3356,3356,2021-02-22,37220.0,20.0,2.0,two-shot
3357,3357,2021-02-22,37221.0,173.0,1.0,two-shot
3358,3358,2021-02-22,37221.0,123.0,2.0,two-shot
3359,3359,2021-02-22,37228.0,2.0,1.0,two-shot
3360,3360,2021-02-22,37228.0,2.0,2.0,two-shot
3361,3361,2021-02-22,,30.0,1.0,two-shot
3362,3362,2021-02-22,,66.0,2.0,two-shot
3363,3363,2021-02-23,37013.0,140.0,1.0,two-shot
